latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
39.18126,-92.86903,325.26,0.54,0.42,2025-01-29,1847,N21,VIIRS,n,2.0NRT,293.58,48.89,D
39.17979,-92.86649,334.68,0.54,0.42,2025-01-29,1847,N21,VIIRS,n,2.0NRT,293.25,44.6,D
40.18593,-86.70938,327.81,0.39,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,282.55,2.79,D
38.6785,-94.79055,327.4,0.45,0.47,2025-01-29,1847,N21,VIIRS,n,2.0NRT,282.15,3.74,D
38.32707,-96.18995,336.71,0.54,0.51,2025-01-29,1847,N21,VIIRS,n,2.0NRT,282.7,5.7,D
40.14978,-86.72366,327.13,0.39,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,280.54,2.65,D
40.14648,-86.72283,327.8,0.39,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,280.09,3.55,D
38.32869,-96.18768,335.87,0.55,0.51,2025-01-29,1847,N21,VIIRS,n,2.0NRT,283.42,6.29,D
39.21133,-91.89412,332.31,0.49,0.4,2025-01-29,1847,N21,VIIRS,n,2.0NRT,285.73,8.18,D
39.97626,-86.83716,328.39,0.39,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,282.93,5.44,D
38.35553,-93.77506,325.3,0.41,0.45,2025-01-29,1847,N21,VIIRS,n,2.0NRT,288.06,5.06,D
42.5098,-89.73992,330.91,0.39,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,282.09,4.35,D
37.90048,-95.38586,329.54,0.51,0.49,2025-01-29,1847,N21,VIIRS,n,2.0NRT,284.09,2.17,D
38.88249,-90.14091,331.17,0.43,0.38,2025-01-29,1847,N21,VIIRS,n,2.0NRT,285.89,3.49,D
38.11728,-93.35306,338.19,0.4,0.44,2025-01-29,1847,N21,VIIRS,n,2.0NRT,286.43,18.53,D
38.03717,-93.66599,325.48,0.41,0.45,2025-01-29,1847,N21,VIIRS,n,2.0NRT,285.49,2.57,D
38.07188,-93.44627,337.62,0.4,0.44,2025-01-29,1847,N21,VIIRS,n,2.0NRT,291.04,14.52,D
38.06792,-93.44495,337.33,0.4,0.44,2025-01-29,1847,N21,VIIRS,n,2.0NRT,289.25,14.52,D
38.05404,-93.12753,339.64,0.39,0.44,2025-01-29,1847,N21,VIIRS,n,2.0NRT,289.14,5.33,D
38.18206,-92.37511,329.75,0.53,0.42,2025-01-29,1847,N21,VIIRS,n,2.0NRT,286.41,4.64,D
38.01976,-93.11176,327.63,0.39,0.44,2025-01-29,1847,N21,VIIRS,n,2.0NRT,287.9,4.14,D
37.96132,-93.12049,325.52,0.39,0.44,2025-01-29,1847,N21,VIIRS,n,2.0NRT,289.23,2.91,D
37.97772,-92.76652,328.31,0.56,0.43,2025-01-29,1847,N21,VIIRS,n,2.0NRT,288.82,6.73,D
37.97388,-92.76524,329.78,0.56,0.43,2025-01-29,1847,N21,VIIRS,n,2.0NRT,289.96,6.73,D
37.97788,-92.7655,335.2,0.56,0.43,2025-01-29,1847,N21,VIIRS,n,2.0NRT,288.13,5.89,D
37.97404,-92.7642,331.7,0.56,0.43,2025-01-29,1847,N21,VIIRS,n,2.0NRT,289.34,5.37,D
37.8918,-92.82368,327.74,0.57,0.43,2025-01-29,1847,N21,VIIRS,n,2.0NRT,289.62,3.8,D
38.64553,-87.19754,337.31,0.38,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,282.11,4.04,D
38.23204,-89.59113,327.73,0.42,0.38,2025-01-29,1847,N21,VIIRS,n,2.0NRT,285.1,2.84,D
39.68713,-75.24934,330.42,0.39,0.59,2025-01-29,1847,N21,VIIRS,n,2.0NRT,280.17,2.77,D
37.2683,-93.6037,330.88,0.42,0.45,2025-01-29,1847,N21,VIIRS,n,2.0NRT,288.88,2.37,D
37.58529,-92.02312,344.08,0.53,0.42,2025-01-29,1847,N21,VIIRS,n,2.0NRT,281.38,10.8,D
38.17379,-88.84947,331.1,0.4,0.37,2025-01-29,1847,N21,VIIRS,n,2.0NRT,284.14,2.92,D
38.83551,-84.23836,331.01,0.42,0.38,2025-01-29,1847,N21,VIIRS,n,2.0NRT,284.17,3.36,D
38.11661,-88.93047,326.73,0.41,0.37,2025-01-29,1847,N21,VIIRS,n,2.0NRT,284.01,2.38,D
37.56216,-91.72639,330.71,0.51,0.41,2025-01-29,1847,N21,VIIRS,n,2.0NRT,281.7,7.37,D
37.64163,-91.30424,332.09,0.49,0.4,2025-01-29,1847,N21,VIIRS,n,2.0NRT,290.6,6.08,D
37.96687,-89.52449,333.98,0.42,0.38,2025-01-29,1847,N21,VIIRS,n,2.0NRT,287.69,3.66,D
37.63182,-91.29546,347.05,0.49,0.4,2025-01-29,1847,N21,VIIRS,n,2.0NRT,290.11,16.61,D
37.96179,-89.53294,341.4,0.42,0.38,2025-01-29,1847,N21,VIIRS,n,2.0NRT,280.1,8.35,D
37.96263,-89.52824,329.08,0.42,0.38,2025-01-29,1847,N21,VIIRS,n,2.0NRT,283.03,3.66,D
37.36658,-92.06821,327.99,0.53,0.42,2025-01-29,1847,N21,VIIRS,n,2.0NRT,287.32,3.46,D
37.93901,-88.70525,327.86,0.4,0.37,2025-01-29,1847,N21,VIIRS,n,2.0NRT,287.22,2.8,D
37.47649,-91.0568,328.98,0.48,0.4,2025-01-29,1847,N21,VIIRS,n,2.0NRT,288.27,8.58,D
36.78473,-93.67839,334.63,0.44,0.46,2025-01-29,1847,N21,VIIRS,n,2.0NRT,270.33,5.9,D
46.35542,-97.84863,336.1,0.42,0.45,2025-01-29,1847,N21,VIIRS,n,2.0NRT,270.67,4.09,D
46.36823,-98.71331,335.1,0.46,0.47,2025-01-29,1847,N21,VIIRS,n,2.0NRT,274.47,3.3,D
44.57254,-109.28157,329.32,0.77,0.78,2025-01-29,1847,N21,VIIRS,n,2.0NRT,279.08,9.16,D
44.57656,-109.2872,330.2,0.77,0.78,2025-01-29,1847,N21,VIIRS,n,2.0NRT,276.62,7.67,D
41.8583,-91.87523,327.78,0.45,0.39,2025-01-29,1847,N21,VIIRS,n,2.0NRT,282.88,4.12,D
42.02306,-90.37688,340.31,0.41,0.37,2025-01-29,1847,N21,VIIRS,n,2.0NRT,284.8,8.97,D
40.63993,-96.94555,325.34,0.52,0.5,2025-01-29,1847,N21,VIIRS,n,2.0NRT,287.51,2.38,D
41.11014,-94.85513,326.55,0.4,0.45,2025-01-29,1847,N21,VIIRS,n,2.0NRT,289.98,3.48,D
42.13794,-89.4964,329.24,0.39,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,280.89,3.36,D
41.78853,-91.31539,327.48,0.43,0.38,2025-01-29,1847,N21,VIIRS,n,2.0NRT,278.36,3.13,D
42.31696,-87.9766,308.69,0.38,0.36,2025-01-29,1847,N21,VIIRS,l,2.0NRT,323.31,62.14,D
42.31627,-87.98121,328.27,0.38,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,281.97,62.14,D
42.31766,-87.972,329.23,0.38,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,284.13,26.01,D
41.30814,-93.57944,329.19,0.53,0.42,2025-01-29,1847,N21,VIIRS,n,2.0NRT,284.93,5.31,D
41.36499,-92.90471,327.21,0.49,0.41,2025-01-29,1847,N21,VIIRS,n,2.0NRT,283.15,2.74,D
42.14002,-87.83637,327.7,0.38,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,281.82,3.47,D
40.41156,-96.63491,353.44,0.51,0.49,2025-01-29,1847,N21,VIIRS,n,2.0NRT,290,12.54,D
42.04026,-88.00042,353.53,0.38,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,284.41,10.39,D
42.03629,-88.0041,329.08,0.38,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,280.19,2.66,D
42.03699,-87.99952,327.36,0.38,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,280.36,2.66,D
40.62051,-94.48618,338.08,0.4,0.44,2025-01-29,1847,N21,VIIRS,n,2.0NRT,291.11,9,D
41.6804,-87.89493,341.38,0.38,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,275.49,6.59,D
40.73232,-92.94268,328.29,0.51,0.41,2025-01-29,1847,N21,VIIRS,n,2.0NRT,286.99,5.3,D
41.68285,-87.4251,335.95,0.39,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,287.03,3.46,D
41.64128,-87.40629,327.08,0.39,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,277.5,3.34,D
41.61864,-87.32895,332.93,0.39,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,279.24,6.28,D
41.63569,-87.14267,328.47,0.39,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,286.29,6.91,D
41.63374,-87.13262,327.9,0.39,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,285.77,3.01,D
40.25825,-94.53429,334.94,0.41,0.45,2025-01-29,1847,N21,VIIRS,n,2.0NRT,284.29,3.92,D
41.23271,-89.32939,355.5,0.39,0.36,2025-01-29,1847,N21,VIIRS,l,2.0NRT,281.96,12.57,D
41.22941,-89.32844,339.26,0.39,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,274.75,4.86,D
39.61417,-97.04916,336.52,0.56,0.52,2025-01-29,1847,N21,VIIRS,n,2.0NRT,282.62,12.87,D
41.7279,-85.48035,328.13,0.41,0.37,2025-01-29,1847,N21,VIIRS,n,2.0NRT,277.65,3.1,D
41.42091,-87.46584,326.77,0.38,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,279.05,4.9,D
40.81594,-90.9855,327.79,0.43,0.38,2025-01-29,1847,N21,VIIRS,n,2.0NRT,286.77,2.45,D
40.71503,-91.31329,337.05,0.44,0.39,2025-01-29,1847,N21,VIIRS,n,2.0NRT,285.68,3.98,D
41.08642,-89.19652,328.04,0.39,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,282.63,2.26,D
41.11306,-88.82668,327.6,0.39,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,281.69,2.14,D
40.61546,-91.23516,335.52,0.44,0.39,2025-01-29,1847,N21,VIIRS,n,2.0NRT,285.64,7.62,D
41.18091,-87.85642,328.6,0.38,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,279.68,3.3,D
40.40391,-91.5584,326.83,0.46,0.39,2025-01-29,1847,N21,VIIRS,n,2.0NRT,287.98,1.41,D
40.31512,-91.57448,337.69,0.46,0.39,2025-01-29,1847,N21,VIIRS,n,2.0NRT,294.35,16.92,D
40.31612,-91.56927,334.43,0.46,0.39,2025-01-29,1847,N21,VIIRS,n,2.0NRT,290.98,16.78,D
41.36512,-84.92328,326.95,0.42,0.38,2025-01-29,1847,N21,VIIRS,n,2.0NRT,276.59,3.21,D
40.31699,-91.57244,345.87,0.46,0.39,2025-01-29,1847,N21,VIIRS,n,2.0NRT,292.84,10.81,D
41.36681,-84.92117,331.26,0.42,0.38,2025-01-29,1847,N21,VIIRS,n,2.0NRT,277.94,4.87,D
40.31347,-91.5713,345.13,0.46,0.39,2025-01-29,1847,N21,VIIRS,n,2.0NRT,291.17,10.81,D
40.31445,-91.56606,329.13,0.46,0.39,2025-01-29,1847,N21,VIIRS,n,2.0NRT,288.4,10.81,D
39.35036,-95.65337,335.19,0.48,0.48,2025-01-29,1847,N21,VIIRS,n,2.0NRT,282.77,6.16,D
39.35064,-95.6516,326.03,0.48,0.48,2025-01-29,1847,N21,VIIRS,n,2.0NRT,282.09,6.59,D
39.18703,-95.87103,327.26,0.5,0.49,2025-01-29,1847,N21,VIIRS,n,2.0NRT,278.01,4.53,D
40.18801,-91.13875,328.54,0.44,0.39,2025-01-29,1847,N21,VIIRS,n,2.0NRT,286.73,7.35,D
39.18924,-95.86909,334.39,0.5,0.49,2025-01-29,1847,N21,VIIRS,n,2.0NRT,277.63,6.33,D
40.0915,-90.40784,335.34,0.42,0.38,2025-01-29,1847,N21,VIIRS,n,2.0NRT,283.7,4.97,D
39.67979,-92.11061,327.15,0.49,0.4,2025-01-29,1847,N21,VIIRS,n,2.0NRT,283.65,4.26,D
40.2518,-88.79271,328.65,0.39,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,281.92,2.42,D
40.25071,-88.18546,328.53,0.39,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,284.67,2.79,D
40.39699,-87.05726,328.31,0.39,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,283.74,2.96,D
40.75386,-84.31806,326.35,0.44,0.38,2025-01-29,1847,N21,VIIRS,n,2.0NRT,278.18,2.3,D
40.42311,-86.64775,331.21,0.39,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,282.96,3.92,D
39.24342,-93.22036,327.72,0.56,0.43,2025-01-29,1847,N21,VIIRS,n,2.0NRT,285.64,6.85,D
40.3843,-86.72713,327.51,0.39,0.36,2025-01-29,1847,N21,VIIRS,n,2.0NRT,281.87,2.37,D
39.01687,-94.1165,336.81,0.41,0.45,2025-01-29,1847,N21,VIIRS,n,2.0NRT,280.52,9.8,D
45.32684,-95.5754,328.5,0.53,0.42,2025-01-29,1849,N21,VIIRS,n,2.0NRT,275.69,10.25,D
45.60553,-97.95946,336.78,0.44,0.46,2025-01-29,1849,N21,VIIRS,n,2.0NRT,279.81,8.77,D
43.54213,-98.25053,329.19,0.51,0.5,2025-01-29,1849,N21,VIIRS,n,2.0NRT,281.83,4.12,D
32.57873,-104.13328,337.12,0.42,0.45,2025-01-29,2023,N21,VIIRS,n,2.0NRT,295.85,1.63,D
32.55024,-104.12462,336.2,0.42,0.45,2025-01-29,2023,N21,VIIRS,n,2.0NRT,296.89,1.91,D
37.83273,-119.94185,336.17,0.46,0.47,2025-01-29,2025,N21,VIIRS,n,2.0NRT,278.78,9.42,D
37.83295,-119.95021,331.18,0.46,0.47,2025-01-29,2025,N21,VIIRS,n,2.0NRT,294.45,78.25,D
35.57449,-115.48126,328.04,0.47,0.4,2025-01-29,2025,N21,VIIRS,n,2.0NRT,287.74,2.21,D
35.35627,-118.97222,339.82,0.47,0.47,2025-01-29,2025,N21,VIIRS,n,2.0NRT,308.01,55.83,D
39.01813,-95.40279,348.65,0.74,0.76,2025-01-29,2025,N21,VIIRS,n,2.0NRT,283.3,12.2,D
39.01593,-95.40271,347.93,0.74,0.76,2025-01-29,2025,N21,VIIRS,n,2.0NRT,283.42,10.63,D
36.18151,-121.02908,328.77,0.57,0.52,2025-01-29,2025,N21,VIIRS,n,2.0NRT,291.97,3.01,D
37.23787,-119.42136,338.78,0.45,0.47,2025-01-29,2025,N21,VIIRS,n,2.0NRT,283.34,147.91,D
37.23671,-119.42662,332.65,0.45,0.47,2025-01-29,2025,N21,VIIRS,n,2.0NRT,279.21,147.91,D
37.24204,-119.42266,367,0.45,0.47,2025-01-29,2025,N21,VIIRS,h,2.0NRT,330.09,147.91,D
37.24087,-119.42798,207.38,0.45,0.47,2025-01-29,2025,N21,VIIRS,l,2.0NRT,320.05,147.91,D
37.24619,-119.42406,338.23,0.45,0.47,2025-01-29,2025,N21,VIIRS,n,2.0NRT,283,8.99,D
37.24498,-119.42957,328.28,0.45,0.47,2025-01-29,2025,N21,VIIRS,n,2.0NRT,277.99,8.99,D
37.55562,-119.85036,326.5,0.46,0.47,2025-01-29,2025,N21,VIIRS,n,2.0NRT,284.52,3.9,D
37.55986,-119.85171,332.53,0.46,0.47,2025-01-29,2025,N21,VIIRS,n,2.0NRT,283.66,4.15,D
37.83414,-119.94485,337.69,0.46,0.47,2025-01-29,2025,N21,VIIRS,n,2.0NRT,280.87,23.55,D
37.83007,-119.94274,354.82,0.46,0.47,2025-01-29,2025,N21,VIIRS,n,2.0NRT,279.97,11.45,D
40.21869,-105.35091,334.06,0.44,0.46,2025-01-29,2025,N21,VIIRS,n,2.0NRT,276.94,3.86,D
37.83561,-119.94913,350.9,0.46,0.47,2025-01-29,2025,N21,VIIRS,n,2.0NRT,286.2,59.21,D
37.8302,-119.95293,325.95,0.46,0.47,2025-01-29,2025,N21,VIIRS,n,2.0NRT,283.27,19.95,D
37.83153,-119.94714,353.17,0.46,0.47,2025-01-29,2025,N21,VIIRS,n,2.0NRT,286.36,19.95,D
42.11994,-123.1609,336.9,0.53,0.5,2025-01-29,2027,N21,VIIRS,n,2.0NRT,288.83,20.05,D
44.96937,-120.08353,331.2,0.5,0.41,2025-01-29,2027,N21,VIIRS,n,2.0NRT,282.53,3.81,D
44.97297,-120.08511,345.34,0.5,0.41,2025-01-29,2027,N21,VIIRS,n,2.0NRT,283.61,8.6,D
46.2215,-113.4798,326.28,0.39,0.36,2025-01-29,2027,N21,VIIRS,n,2.0NRT,274.17,9.12,D
45.24064,-119.31257,343.38,0.47,0.39,2025-01-29,2027,N21,VIIRS,n,2.0NRT,280.32,19.33,D
46.2248,-113.48068,347.17,0.39,0.36,2025-01-29,2027,N21,VIIRS,n,2.0NRT,275.57,9.12,D
46.22411,-113.48569,346.68,0.39,0.36,2025-01-29,2027,N21,VIIRS,n,2.0NRT,274.06,17.65,D
44.9523,-122.26484,367,0.41,0.45,2025-01-29,2027,N21,VIIRS,h,2.0NRT,347.33,241.49,D
45.12532,-122.22736,349.23,0.41,0.45,2025-01-29,2027,N21,VIIRS,n,2.0NRT,292.73,33.4,D
41.29519,-98.25528,343.34,0.53,0.67,2025-01-29,2027,N21,VIIRS,n,2.0NRT,292.39,9.28,D
40.57867,-108.76582,332.66,0.47,0.4,2025-01-29,2027,N21,VIIRS,n,2.0NRT,273.38,4.94,D
38.64267,-120.54192,337.78,0.48,0.48,2025-01-29,2027,N21,VIIRS,n,2.0NRT,283.02,6.69,D
39.06977,-119.55093,336.01,0.42,0.45,2025-01-29,2027,N21,VIIRS,n,2.0NRT,278.53,10.85,D
39.88722,-116.21702,338.98,0.44,0.38,2025-01-29,2027,N21,VIIRS,n,2.0NRT,279.09,29.32,D
39.13605,-119.93479,350.42,0.43,0.46,2025-01-29,2027,N21,VIIRS,n,2.0NRT,279.2,11.69,D
39.88976,-116.22301,335.85,0.44,0.38,2025-01-29,2027,N21,VIIRS,n,2.0NRT,276.55,6.94,D
39.89066,-116.2181,355.69,0.44,0.38,2025-01-29,2027,N21,VIIRS,l,2.0NRT,283.93,29.32,D
38.86467,-121.79361,329.29,0.54,0.51,2025-01-29,2027,N21,VIIRS,n,2.0NRT,285.55,3.96,D
38.86462,-121.78987,330.45,0.54,0.51,2025-01-29,2027,N21,VIIRS,n,2.0NRT,285.58,2.49,D
39.12693,-120.98482,337.72,0.49,0.48,2025-01-29,2027,N21,VIIRS,n,2.0NRT,291.01,14.33,D
39.08442,-121.16868,335.92,0.5,0.49,2025-01-29,2027,N21,VIIRS,n,2.0NRT,286.2,6.09,D
38.93549,-121.8633,342.55,0.55,0.51,2025-01-29,2027,N21,VIIRS,n,2.0NRT,289.06,7.82,D
38.97209,-121.97121,344.2,0.55,0.51,2025-01-29,2027,N21,VIIRS,n,2.0NRT,289.61,15.77,D
41.56909,-106.31581,335.93,0.41,0.45,2025-01-29,2027,N21,VIIRS,n,2.0NRT,272.97,25.5,D
39.49351,-120.25271,350.05,0.44,0.46,2025-01-29,2027,N21,VIIRS,n,2.0NRT,282,14.72,D
39.16509,-122.92346,328.26,0.61,0.54,2025-01-29,2027,N21,VIIRS,n,2.0NRT,288.04,6.9,D
39.63036,-122.00896,336.08,0.53,0.5,2025-01-29,2027,N21,VIIRS,n,2.0NRT,288.09,6.17,D
39.79076,-122.13383,337.44,0.54,0.51,2025-01-29,2027,N21,VIIRS,n,2.0NRT,288.29,8.16,D
39.78964,-122.13572,330.35,0.54,0.51,2025-01-29,2027,N21,VIIRS,n,2.0NRT,287.45,9.65,D
39.79411,-122.13751,352.11,0.54,0.51,2025-01-29,2027,N21,VIIRS,n,2.0NRT,291.02,9.65,D
39.86733,-122.01625,344.3,0.53,0.5,2025-01-29,2027,N21,VIIRS,n,2.0NRT,291.43,11.7,D
40.19557,-121.25624,334.45,0.48,0.48,2025-01-29,2027,N21,VIIRS,n,2.0NRT,283.32,8.17,D
39.86778,-123.18141,332.54,0.61,0.53,2025-01-29,2027,N21,VIIRS,n,2.0NRT,287.02,7.29,D
39.86779,-123.17637,333.06,0.6,0.53,2025-01-29,2027,N21,VIIRS,n,2.0NRT,286.15,4.29,D
39.82633,-123.73195,341.65,0.32,0.55,2025-01-29,2027,N21,VIIRS,n,2.0NRT,283.66,6.45,D
39.82549,-123.73528,332.13,0.32,0.55,2025-01-29,2027,N21,VIIRS,n,2.0NRT,283.16,5.6,D
40.03317,-123.29482,335.46,0.61,0.53,2025-01-29,2027,N21,VIIRS,n,2.0NRT,286.55,11.25,D
40.03181,-123.30025,337.21,0.61,0.53,2025-01-29,2027,N21,VIIRS,n,2.0NRT,287.76,11.25,D
40.32168,-122.3771,336.98,0.54,0.51,2025-01-29,2027,N21,VIIRS,n,2.0NRT,289.39,7.8,D
40.31884,-122.44933,326.32,0.54,0.51,2025-01-29,2027,N21,VIIRS,n,2.0NRT,287.36,4.49,D
43.36205,-98.7761,335.65,0.52,0.66,2025-01-29,2027,N21,VIIRS,n,2.0NRT,284.59,11.03,D
40.27808,-123.07056,337.3,0.58,0.52,2025-01-29,2027,N21,VIIRS,n,2.0NRT,292.6,32.55,D
40.28833,-123.09071,338.3,0.59,0.52,2025-01-29,2027,N21,VIIRS,n,2.0NRT,298.53,49.47,D
40.28638,-123.0985,327.53,0.59,0.53,2025-01-29,2027,N21,VIIRS,n,2.0NRT,289.63,33.22,D
40.29295,-123.09256,338.47,0.59,0.52,2025-01-29,2027,N21,VIIRS,n,2.0NRT,287.49,49.47,D
40.32912,-123.50158,340.57,0.61,0.54,2025-01-29,2027,N21,VIIRS,n,2.0NRT,285.9,13.82,D
40.32737,-123.50076,337.36,0.61,0.54,2025-01-29,2027,N21,VIIRS,n,2.0NRT,286.41,21.03,D
42.20136,-120.54881,325.75,0.4,0.44,2025-01-29,2027,N21,VIIRS,n,2.0NRT,283.93,2.28,D
41.74717,-122.66096,331.46,0.51,0.49,2025-01-29,2027,N21,VIIRS,n,2.0NRT,286.3,8.48,D
44.79086,-98.44847,343.97,0.54,0.68,2025-01-29,2027,N21,VIIRS,n,2.0NRT,280.48,27.07,D
44.79098,-98.44154,355.94,0.55,0.68,2025-01-29,2027,N21,VIIRS,l,2.0NRT,285.3,27.07,D
42.63555,-120.60764,325.81,0.39,0.44,2025-01-29,2027,N21,VIIRS,n,2.0NRT,285.22,3.51,D
44.43951,-109.86418,333.25,0.47,0.39,2025-01-29,2027,N21,VIIRS,n,2.0NRT,278.23,8.72,D
42.1212,-123.1557,336.71,0.53,0.5,2025-01-29,2027,N21,VIIRS,n,2.0NRT,283.14,20.05,D
42.12146,-123.15659,338.16,0.53,0.5,2025-01-29,2027,N21,VIIRS,n,2.0NRT,284.76,20.56,D
42.12017,-123.1618,330.19,0.53,0.5,2025-01-29,2027,N21,VIIRS,n,2.0NRT,285.98,19.61,D
44.57447,-109.28355,336.58,0.49,0.4,2025-01-29,2027,N21,VIIRS,n,2.0NRT,272.21,4.38,D
43.64714,-116.95838,326.89,0.42,0.38,2025-01-29,2027,N21,VIIRS,n,2.0NRT,281.02,1.46,D
43.56785,-120.03881,326.45,0.53,0.42,2025-01-29,2027,N21,VIIRS,n,2.0NRT,280.73,16.42,D
43.16243,-123.80679,367,0.53,0.5,2025-01-29,2027,N21,VIIRS,h,2.0NRT,294.97,42.28,D
43.1641,-123.80002,336.89,0.53,0.5,2025-01-29,2027,N21,VIIRS,n,2.0NRT,286.19,42.28,D
43.16859,-123.80177,337.25,0.53,0.5,2025-01-29,2027,N21,VIIRS,n,2.0NRT,290.06,42.28,D
43.16695,-123.8084,348.77,0.53,0.5,2025-01-29,2027,N21,VIIRS,n,2.0NRT,304.01,42.28,D
45.84621,-108.4023,335.22,0.55,0.43,2025-01-29,2027,N21,VIIRS,n,2.0NRT,268.45,10.21,D
44.03321,-120.57541,334.55,0.55,0.42,2025-01-29,2027,N21,VIIRS,n,2.0NRT,279.69,4.66,D
44.03176,-120.58221,326.79,0.55,0.43,2025-01-29,2027,N21,VIIRS,n,2.0NRT,281.45,4.66,D
44.3562,-121.19478,326.48,0.57,0.43,2025-01-29,2027,N21,VIIRS,n,2.0NRT,288.11,8.46,D
44.35886,-121.19736,330.85,0.57,0.43,2025-01-29,2027,N21,VIIRS,n,2.0NRT,289.5,6.94,D
44.4166,-121.31655,332.96,0.38,0.44,2025-01-29,2027,N21,VIIRS,n,2.0NRT,286.33,8.48,D
44.41559,-121.32115,332.98,0.38,0.44,2025-01-29,2027,N21,VIIRS,n,2.0NRT,291.03,8.48,D
43.798,-124.01718,339.3,0.53,0.5,2025-01-29,2027,N21,VIIRS,n,2.0NRT,286.22,8.21,D
46.06306,-122.46255,336.04,0.4,0.44,2025-01-29,2029,N21,VIIRS,n,2.0NRT,281.14,6.67,D
46.07648,-122.61362,336.9,0.4,0.44,2025-01-29,2029,N21,VIIRS,n,2.0NRT,282.55,15.22,D
46.46862,-120.35966,330.09,0.48,0.4,2025-01-29,2029,N21,VIIRS,n,2.0NRT,281.9,4.42,D
46.05437,-122.84512,334.19,0.41,0.45,2025-01-29,2029,N21,VIIRS,n,2.0NRT,283.89,12.79,D
46.07659,-122.61576,349.99,0.4,0.44,2025-01-29,2029,N21,VIIRS,n,2.0NRT,281.25,13.17,D
46.07267,-122.61403,338.65,0.4,0.44,2025-01-29,2029,N21,VIIRS,n,2.0NRT,286.35,13.17,D
35.2922,-119.97115,367,0.79,0.78,2025-01-29,2205,N21,VIIRS,h,2.0NRT,291.24,19.3,D
35.2994,-119.97136,354.32,0.79,0.78,2025-01-29,2205,N21,VIIRS,n,2.0NRT,291.5,19.3,D
40.27967,-123.07476,367,0.57,0.69,2025-01-29,2207,N21,VIIRS,h,2.0NRT,291.96,25.85,D
35.29446,-119.97108,367,0.79,0.78,2025-01-29,2207,N21,VIIRS,h,2.0NRT,293.72,41.15,D
38.93252,-121.86423,327.94,0.64,0.72,2025-01-29,2207,N21,VIIRS,n,2.0NRT,291.05,10.3,D
39.1634,-122.92113,325.85,0.57,0.69,2025-01-29,2207,N21,VIIRS,n,2.0NRT,289.85,3.08,D
39.22653,-122.21063,367,0.62,0.71,2025-01-29,2207,N21,VIIRS,h,2.0NRT,293.63,67.15,D
39.22636,-122.21787,350.5,0.62,0.71,2025-01-29,2207,N21,VIIRS,n,2.0NRT,285.16,43.35,D
39.22552,-122.25399,348.13,0.62,0.71,2025-01-29,2207,N21,VIIRS,n,2.0NRT,286.45,17.78,D
39.2247,-122.21107,367,0.62,0.71,2025-01-29,2207,N21,VIIRS,h,2.0NRT,293.83,41.66,D
39.22457,-122.21832,350.86,0.62,0.71,2025-01-29,2207,N21,VIIRS,n,2.0NRT,286.23,41.66,D
39.22393,-122.2545,348.21,0.62,0.71,2025-01-29,2207,N21,VIIRS,n,2.0NRT,286.79,11.96,D
39.30883,-122.21854,334.04,0.62,0.71,2025-01-29,2207,N21,VIIRS,n,2.0NRT,285.19,4.33,D
39.54863,-122.03607,367,0.63,0.72,2025-01-29,2207,N21,VIIRS,h,2.0NRT,291.6,32.24,D
39.54847,-122.04351,345.17,0.63,0.72,2025-01-29,2207,N21,VIIRS,n,2.0NRT,291.25,25.45,D
39.54584,-122.03703,367,0.64,0.72,2025-01-29,2207,N21,VIIRS,h,2.0NRT,291.48,15.82,D
39.54572,-122.04449,334.61,0.63,0.72,2025-01-29,2207,N21,VIIRS,n,2.0NRT,289.66,15.82,D
39.5525,-122.03728,344.52,0.64,0.72,2025-01-29,2207,N21,VIIRS,n,2.0NRT,287.86,10.21,D
